departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Reims,Toulouse,55382,1734.174,1667.905112,train,"{'train_route_details': [{'from': 'Reims (Reims)', 'to': 'Paris Est (Paris)', 'type': 'public_transport', 'distance_km': 128.563, 'co2_kg': 0.30340868, 'time_s': 2760}, {'from': 'Paris Est (Paris)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 9.614, 'co2_kg': 14.421000000000001, 'time_s': 2238}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 720.429, 'co2_kg': 1.70021244, 'time_s': 16620}], 'car_route_details': {'segments': [{'from': 'Stade Auguste Delaune', 'to': 'Reims (Reims)', 'distance_km': 5.896, 'travel_time_seconds': 1100, 'emissions_kg_co2': 8.844}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Rennes,Strasbourg,39368,1547.504,205.543908,train,"{'train_route_details': [{'from': 'Rennes (Rennes)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 765.453, 'co2_kg': 1.80646908, 'time_s': 18180}], 'car_route_details': {'segments': [{'from': 'Roazhon Park', 'to': 'Rennes (Rennes)', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Rennes,Saint-Étienne,39588,1513.8099999999995,249.708742,train,"{'train_route_details': [{'from': 'Rennes (Rennes)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 696.002, 'co2_kg': 1.64256472, 'time_s': 14340}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}], 'car_route_details': {'segments': [{'from': 'Roazhon Park', 'to': 'Rennes (Rennes)', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Rennes,Toulouse,48072,2071.042,270.50552,train,"{'train_route_details': [{'from': 'Rennes (Rennes)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 305.641, 'co2_kg': 0.72131276, 'time_s': 5520}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 720.429, 'co2_kg': 1.70021244, 'time_s': 16620}], 'car_route_details': {'segments': [{'from': 'Roazhon Park', 'to': 'Rennes (Rennes)', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Strasbourg,Saint-Étienne,39704,1038.696,194.925022,train,"{'train_route_details': [{'from': 'Strasbourg (Strasbourg)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 457.982, 'co2_kg': 1.08083752, 'time_s': 14100}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}], 'car_route_details': {'segments': [{'from': 'Stade de la Meinau', 'to': 'Strasbourg (Strasbourg)', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Strasbourg,Toulouse,63284,2278.124,4415.352309999999,train,"{'train_route_details': [{'from': 'Krimmeri Meinau (Strasbourg)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 2.667, 'co2_kg': 0.0317373, 'time_s': 240}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Paris Est (Paris)', 'type': 'public_transport', 'distance_km': 395.626, 'co2_kg': 0.93367736, 'time_s': 6360}, {'from': 'Paris Est (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'car', 'distance_km': 27.556, 'co2_kg': 41.333999999999996, 'time_s': 2654}, {'from': 'Massy TGV (Massy)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 707.029, 'co2_kg': 1.66858844, 'time_s': 16740}], 'car_route_details': {'segments': [{'from': 'Stade de la Meinau', 'to': 'Krimmeri Meinau (Strasbourg)', 'distance_km': 1.302, 'travel_time_seconds': 250, 'emissions_kg_co2': 1.9529999999999998}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Saint-Étienne,Toulouse,42288,1103.958,205.810066,train,"{'train_route_details': [{'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Nîmes Centre (Nîmes)', 'type': 'public_transport', 'distance_km': 217.983, 'co2_kg': 0.5144398800000001, 'time_s': 4500}, {'from': 'Nîmes Centre (Nîmes)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 271.478, 'co2_kg': 0.64068808, 'time_s': 9420}], 'car_route_details': {'segments': [{'from': 'Stade Geoffroy Guichard', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Nantes,Toulouse,53432,1057.114,155.75705999999997,train,"{'train_route_details': [{'from': 'Nantes (Nantes)', 'to': 'Bordeaux Saint-Jean (Bordeaux)', 'type': 'public_transport', 'distance_km': 294.196, 'co2_kg': 0.69430256, 'time_s': 15180}, {'from': 'Bordeaux Saint-Jean (Bordeaux)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 223.139, 'co2_kg': 0.5266080399999999, 'time_s': 8820}], 'car_route_details': {'segments': [{'from': 'Stade de la Beaujoire', 'to': 'Nantes (Nantes)', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Nice,Paris Saint-Germain,48598,1750.264,305.410488,train,"{'train_route_details': [{'from': 'Nice (Nice)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 839.358, 'co2_kg': 1.98088488, 'time_s': 21180}], 'car_route_details': {'segments': [{'from': 'Stade Louis II', 'to': 'Nice (Nice)', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Parc des Princes', 'distance_km': 28.736, 'travel_time_seconds': 2460, 'emissions_kg_co2': 43.104}]}}"
Nice,Reims,64898,2012.0699999999997,6717.333616,train,"{'train_route_details': [{'from': 'Nice (Nice)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 839.358, 'co2_kg': 1.98088488, 'time_s': 21180}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Marne la Vallée - Chessy (Chessy)', 'type': 'car', 'distance_km': 42.794, 'co2_kg': 64.191, 'time_s': 2568}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 96.323, 'co2_kg': 0.22732228000000002, 'time_s': 1680}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Louis II', 'to': 'Nice (Nice)', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Nice,Rennes,66004,2383.404,351.237208,train,"{'train_route_details': [{'from': 'Nice (Nice)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 180.833, 'co2_kg': 0.42676588, 'time_s': 9240}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 985.545, 'co2_kg': 2.3258862, 'time_s': 21000}], 'car_route_details': {'segments': [{'from': 'Stade Louis II', 'to': 'Nice (Nice)', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Nice,Strasbourg,75336,2625.862,6790.127600000001,train,"{'train_route_details': [{'from': 'Nice (Nice)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 833.737, 'co2_kg': 1.96761932, 'time_s': 21300}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Marne la Vallée - Chessy (Chessy)', 'type': 'car', 'distance_km': 42.794, 'co2_kg': 64.191, 'time_s': 2568}, {'from': 'Marne-la-Vallée - Chessy (Chessy)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 410.613, 'co2_kg': 0.96904668, 'time_s': 9120}], 'car_route_details': {'segments': [{'from': 'Stade Louis II', 'to': 'Nice (Nice)', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Nice,Saint-Étienne,46060,1097.5339999999999,248.925006,train,"{'train_route_details': [{'from': 'Nice (Nice)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 180.833, 'co2_kg': 0.42676588, 'time_s': 9240}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 289.543, 'co2_kg': 0.6833214799999999, 'time_s': 6240}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}], 'car_route_details': {'segments': [{'from': 'Stade Louis II', 'to': 'Nice (Nice)', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
